nanoseconds,executed_shares,execution_price,match_number,order_number,price,shares,tracking_number,buysell_S,msg_type_E,msg_type_P,date
51230080774220,32.0,125.71,6729308.0,348171506.0,125.71,100.0,2,0,1,0,20180301
51233068095633,10.0,125.75,6730381.0,348141170.0,125.75,10.0,2,1,1,0,20180301
51233068095633,16.0,125.75,6730382.0,348171830.0,125.75,16.0,4,1,1,0,20180301
51233068227981,100.0,125.76,6730383.0,0.0,125.76,100.0,2,0,0,1,20180301
51240793501572,1.0,125.67,6733699.0,345211162.0,125.67,1.0,2,0,1,0,20180301
51243986654868,1.0,125.64,6740535.0,345950698.0,125.64,1.0,2,0,1,0,20180301
51253974312024,11.0,125.6,6748617.0,348543590.0,125.6,11.0,2,0,1,0,20180301
51293196792090,21.0,125.62,6767486.0,349899294.0,125.62,21.0,2,1,1,0,20180301
51293196792090,100.0,125.62,6767487.0,350032682.0,125.62,100.0,4,1,1,0,20180301
51293196792090,100.0,125.62,6767488.0,350100750.0,125.62,100.0,6,1,1,0,20180301
51293196792090,79.0,125.62,6767489.0,350118990.0,125.62,100.0,8,1,1,0,20180301
51293196847756,21.0,125.62,6767490.0,350118990.0,125.62,100.0,2,1,1,0,20180301
51293196847756,29.0,125.62,6767491.0,350147902.0,125.62,40.0,4,1,1,0,20180301
51293196857498,11.0,125.62,6767492.0,350147902.0,125.62,40.0,2,1,1,0,20180301
51302606852400,40.0,125.64,6771762.0,350406678.0,125.64,160.0,2,1,1,0,20180301
51321783748953,100.0,125.61,6780616.0,0.0,125.61,100.0,2,0,0,1,20180301
51321783748953,100.0,125.63,6780617.0,350415498.0,125.63,100.0,4,1,1,0,20180301
51321783767928,2.0,125.63,6780620.0,350590150.0,125.63,100.0,2,1,1,0,20180301
51321783771808,2.0,125.63,6780621.0,350590150.0,125.63,100.0,2,1,1,0,20180301
51321783777458,96.0,125.63,6780622.0,350590150.0,125.63,100.0,2,1,1,0,20180301
51321783777458,1.0,125.63,6780623.0,350704366.0,125.63,1.0,4,1,1,0,20180301
51325389133614,100.0,125.67,6782892.0,349915326.0,125.67,100.0,2,1,1,0,20180301
51325389133614,100.0,125.67,6782893.0,349926886.0,125.67,100.0,4,1,1,0,20180301
51325389159629,100.0,125.67,6782894.0,349926894.0,125.67,100.0,2,1,1,0,20180301
51357980653868,100.0,125.67,6799385.0,0.0,125.67,100.0,2,0,0,1,20180301
51410879161669,100.0,125.69,6824688.0,351769522.0,125.69,100.0,2,1,1,0,20180301
51410879233715,100.0,125.69,6824689.0,352108490.0,125.69,100.0,2,1,1,0,20180301
51410879300529,79.0,125.69,6824690.0,353079986.0,125.69,79.0,2,1,1,0,20180301
51410947488918,100.0,125.64,6824701.0,0.0,125.64,100.0,2,0,0,1,20180301
51422231285218,100.0,125.69,6829058.0,353172262.0,125.69,100.0,2,1,1,0,20180301
51422256858806,100.0,125.71,6829625.0,0.0,125.71,100.0,2,0,0,1,20180301
51422256914827,100.0,125.72,6829632.0,352171894.0,125.72,100.0,2,1,1,0,20180301
51422256982081,100.0,125.72,6829634.0,352199918.0,125.72,100.0,2,1,1,0,20180301
51422273255303,100.0,125.75,6829873.0,353396278.0,125.75,200.0,2,1,1,0,20180301
51422273329532,100.0,125.75,6829874.0,353396278.0,125.75,200.0,2,1,1,0,20180301
51422607901792,1.0,125.76,6831289.0,349132734.0,125.76,1.0,2,1,1,0,20180301
51422608270423,2.0,125.77,6831290.0,352051334.0,125.77,2.0,2,1,1,0,20180301
51422737527787,1.0,125.78,6831318.0,349132742.0,125.78,1.0,2,1,1,0,20180301
51422739851089,2.0,125.79,6831327.0,348711730.0,125.79,2.0,2,1,1,0,20180301
51422959258947,68.0,125.74,6831440.0,353449886.0,125.74,100.0,2,0,1,0,20180301
51423049628334,32.0,125.74,6831479.0,353449886.0,125.74,100.0,2,0,1,0,20180301
51423479051873,100.0,125.78,6831611.0,353459134.0,125.78,100.0,2,1,1,0,20180301
51424258880371,1.0,125.8,6832074.0,348711734.0,125.8,1.0,2,1,1,0,20180301
51424258880371,2.0,125.81,6832075.0,348711746.0,125.81,2.0,4,1,1,0,20180301
51424258880371,97.0,125.81,6832076.0,351672166.0,125.81,100.0,6,1,1,0,20180301
51425890004696,100.0,125.74,6833212.0,353473022.0,125.74,100.0,2,0,1,0,20180301
51425890030493,100.0,125.74,6833213.0,353478062.0,125.74,100.0,2,0,1,0,20180301
51425890030493,12.0,125.74,6833214.0,353511850.0,125.74,12.0,4,0,1,0,20180301
51425890949413,60.0,125.76,6833216.0,0.0,125.76,60.0,2,0,0,1,20180301
51432297703411,10.0,125.77,6836537.0,353552542.0,125.77,10.0,2,1,1,0,20180301
51432300292579,100.0,125.79,6836538.0,353553914.0,125.79,100.0,2,1,1,0,20180301
51432313637082,3.0,125.81,6836547.0,351672166.0,125.81,100.0,2,1,1,0,20180301
51432313637082,2.0,125.82,6836548.0,348468614.0,125.82,2.0,4,1,1,0,20180301
51440437724464,1.0,125.83,6841310.0,348468618.0,125.83,1.0,2,1,1,0,20180301
51440437724464,2.0,125.84,6841311.0,348468622.0,125.84,2.0,4,1,1,0,20180301
51440437724464,97.0,125.84,6841312.0,353920046.0,125.84,200.0,6,1,1,0,20180301
51440437751969,100.0,125.84,6841314.0,353920046.0,125.84,200.0,2,1,1,0,20180301
51440437763618,3.0,125.84,6841315.0,353920046.0,125.84,200.0,2,1,1,0,20180301
51440437865983,2.0,125.86,6841326.0,348141738.0,125.86,2.0,2,1,1,0,20180301
51440437865983,1.0,125.87,6841327.0,348141742.0,125.87,1.0,4,1,1,0,20180301
51461987809116,1.0,125.87,6848976.0,354232346.0,125.87,1.0,2,1,1,0,20180301
51461987833538,1.0,125.88,6848977.0,348141746.0,125.88,1.0,2,1,1,0,20180301
51470784750977,1.0,125.9,6856241.0,347836170.0,125.9,1.0,2,1,1,0,20180301
51470784750977,18.0,125.9,6856242.0,354595238.0,125.9,18.0,4,1,1,0,20180301
51470784750977,1.0,125.91,6856243.0,347836190.0,125.91,1.0,6,1,1,0,20180301
51470784750977,1.0,125.92,6856244.0,347836202.0,125.92,1.0,8,1,1,0,20180301
51470784750977,79.0,125.92,6856245.0,0.0,125.92,79.0,10,0,0,1,20180301
51495352827382,1.0,125.93,6867616.0,347836206.0,125.93,1.0,2,1,1,0,20180301
51495369912724,1.0,125.95,6867766.0,347836214.0,125.95,1.0,2,1,1,0,20180301
51529813966460,1.0,125.96,6879689.0,347836226.0,125.96,1.0,2,1,1,0,20180301
51529814910842,1.0,125.97,6879745.0,346640374.0,125.97,1.0,2,1,1,0,20180301
51529834791139,1.0,125.98,6879988.0,346640378.0,125.98,1.0,2,1,1,0,20180301
51529834791139,56.0,125.98,6879989.0,355565986.0,125.98,156.0,4,1,1,0,20180301
51529834892307,100.0,125.98,6879990.0,355565986.0,125.98,156.0,2,1,1,0,20180301
51529834903659,1.0,125.99,6879991.0,346640402.0,125.99,1.0,2,1,1,0,20180301
51529835119674,1.0,126.0,6879992.0,346640406.0,126.0,1.0,2,1,1,0,20180301
51529862073513,13.0,125.95,6880036.0,355809806.0,125.95,100.0,2,0,1,0,20180301
51537019368013,1.0,126.02,6884455.0,346640426.0,126.02,1.0,2,1,1,0,20180301
51537019409264,1.0,126.03,6884456.0,353452910.0,126.03,1.0,2,1,1,0,20180301
51538812551338,100.0,126.0,6886178.0,356067642.0,126.0,100.0,2,1,1,0,20180301
51553126413359,2.0,126.04,6895051.0,353452914.0,126.04,2.0,2,1,1,0,20180301
51553126413359,1.0,126.05,6895052.0,353452918.0,126.05,1.0,4,1,1,0,20180301
51553126413359,1.0,126.06,6895053.0,353478746.0,126.06,1.0,6,1,1,0,20180301
51553126413359,1.0,126.07,6895054.0,353503122.0,126.07,1.0,8,1,1,0,20180301
51573399920969,100.0,126.07,6901923.0,356468606.0,126.07,100.0,2,1,1,0,20180301
51573426830556,1.0,126.07,6901927.0,356468690.0,126.07,1.0,2,1,1,0,20180301
51593982638976,200.0,126.08,6910273.0,355414962.0,126.08,200.0,2,1,1,0,20180301
51593984407336,1.0,126.11,6910277.0,353966758.0,126.11,1.0,2,1,1,0,20180301
51593984407336,100.0,126.11,6910278.0,355885290.0,126.11,100.0,4,1,1,0,20180301
51594295707909,1.0,126.12,6910510.0,353966766.0,126.12,1.0,2,1,1,0,20180301
51594295707909,49.0,126.12,6910511.0,356068578.0,126.12,100.0,4,1,1,0,20180301
51594295719558,51.0,126.12,6910512.0,356068578.0,126.12,100.0,2,1,1,0,20180301
51594295719558,100.0,126.12,6910513.0,356096990.0,126.12,100.0,4,1,1,0,20180301
51594295801528,2.0,126.14,6910514.0,353966778.0,126.14,2.0,2,1,1,0,20180301
51594295825688,2.0,126.15,6910515.0,353966782.0,126.15,2.0,2,1,1,0,20180301
51594295843272,2.0,126.16,6910516.0,354360810.0,126.16,2.0,2,1,1,0,20180301
51594296237843,1.0,126.17,6910520.0,354624610.0,126.17,1.0,2,1,1,0,20180301
51594296545143,1.0,126.18,6910523.0,354624614.0,126.18,1.0,2,1,1,0,20180301
51594571524756,100.0,126.1,6910648.0,0.0,126.1,100.0,2,0,0,1,20180301
51601433080974,100.0,126.13,6915733.0,357465786.0,126.13,100.0,2,1,1,0,20180301
51603316648318,1.0,126.13,6916885.0,357465862.0,126.13,1.0,2,1,1,0,20180301
51612410226713,100.0,126.15,6919958.0,357636686.0,126.15,100.0,2,0,1,0,20180301
51612567536496,9.0,126.07,6920018.0,357520170.0,126.07,9.0,2,0,1,0,20180301
51631153666878,1.0,126.19,6927446.0,354624618.0,126.19,1.0,2,1,1,0,20180301
51631153666878,18.0,126.19,6927447.0,357282270.0,126.19,18.0,4,1,1,0,20180301
51631153666878,100.0,126.19,6927448.0,357717742.0,126.19,100.0,6,1,1,0,20180301
51631153686757,1.0,126.2,6927449.0,354624622.0,126.2,1.0,2,1,1,0,20180301
51631153686757,21.0,126.21,6927450.0,342286534.0,126.21,21.0,4,1,1,0,20180301
51631153686757,1.0,126.21,6927451.0,354779146.0,126.21,1.0,6,1,1,0,20180301
51631153686757,100.0,126.21,6927452.0,357633410.0,126.21,100.0,8,1,1,0,20180301
51631153690525,100.0,126.21,6927453.0,0.0,126.21,100.0,2,0,0,1,20180301
51631153690525,2.0,126.22,6927454.0,355176922.0,126.22,2.0,4,1,1,0,20180301
51631153690525,24.0,126.22,6927455.0,0.0,126.22,24.0,6,0,0,1,20180301
51631153705072,5.0,126.22,6927456.0,0.0,126.22,5.0,2,0,0,1,20180301
51631153733769,1.0,126.23,6927457.0,355200954.0,126.23,1.0,2,1,1,0,20180301
51631538400072,1.0,126.24,6927556.0,355200958.0,126.24,1.0,2,1,1,0,20180301
51631538400072,100.0,126.24,6927557.0,357300058.0,126.24,100.0,4,1,1,0,20180301
51631538430010,1.0,126.25,6927558.0,356006478.0,126.25,1.0,2,1,1,0,20180301
51631538498743,1.0,126.26,6927559.0,356006482.0,126.26,1.0,2,1,1,0,20180301
51631538498743,1.0,126.27,6927560.0,356006490.0,126.27,1.0,4,1,1,0,20180301
51631551696982,2.0,126.29,6927561.0,356006494.0,126.29,2.0,2,1,1,0,20180301
51631551723318,1.0,126.3,6927562.0,356006498.0,126.3,1.0,2,1,1,0,20180301
51634072155972,56.0,126.2,6928872.0,358122094.0,126.2,56.0,2,0,1,0,20180301
51634072959243,32.0,126.19,6928873.0,358122122.0,126.19,32.0,2,0,1,0,20180301
51653837881233,100.0,126.22,6936709.0,358347162.0,126.22,100.0,2,1,1,0,20180301
51653837906886,43.0,126.22,6936710.0,0.0,126.22,43.0,2,0,0,1,20180301
51675112425816,100.0,126.18,6946642.0,358887634.0,126.18,100.0,2,1,1,0,20180301
51726243532512,10.0,126.15,6968557.0,359936082.0,126.15,10.0,2,0,1,0,20180301
51726243532512,100.0,126.15,6968558.0,359955582.0,126.15,100.0,4,0,1,0,20180301
51726243562091,5.0,126.14,6968559.0,359522998.0,126.14,5.0,2,0,1,0,20180301
51726243619521,100.0,126.14,6968561.0,0.0,126.14,100.0,2,0,0,1,20180301
51726243769063,100.0,126.12,6968563.0,359187582.0,126.12,100.0,2,0,1,0,20180301
51726243773694,33.0,126.1,6968564.0,359564010.0,126.1,100.0,2,0,1,0,20180301
51726243857532,67.0,126.1,6968565.0,359564010.0,126.1,100.0,2,0,1,0,20180301
51740941484851,2.0,126.22,6973720.0,360117446.0,126.22,2.0,2,1,1,0,20180301
51740942462761,15.0,126.27,6973740.0,359876106.0,126.27,15.0,2,1,1,0,20180301
51740942462761,64.0,126.27,6973741.0,359890658.0,126.27,100.0,4,1,1,0,20180301
51740942469235,36.0,126.27,6973742.0,359890658.0,126.27,100.0,2,1,1,0,20180301
51740942469235,64.0,126.27,6973743.0,360062778.0,126.27,100.0,4,1,1,0,20180301
51740942483212,36.0,126.27,6973744.0,360062778.0,126.27,100.0,2,1,1,0,20180301
51764604220124,100.0,126.22,6982264.0,0.0,126.22,100.0,2,0,0,1,20180301
51777098286952,20.0,126.06,6997499.0,360168842.0,126.06,20.0,2,0,1,0,20180301
51777098344733,13.0,126.04,6997500.0,0.0,126.04,13.0,2,0,0,1,20180301
51777098345181,13.0,126.04,6997501.0,0.0,126.04,13.0,2,0,0,1,20180301
51777098429305,13.0,126.04,6997506.0,0.0,126.04,13.0,2,0,0,1,20180301
51777098522485,5.0,126.04,6997509.0,0.0,126.04,5.0,2,0,0,1,20180301
51777098545564,8.0,126.04,6997510.0,0.0,126.04,8.0,2,0,0,1,20180301
51777469354270,100.0,126.03,6999739.0,361181318.0,126.03,100.0,2,0,1,0,20180301
51778915541039,100.0,126.09,7003463.0,0.0,126.09,100.0,2,0,0,1,20180301
51778915542843,100.0,126.09,7003464.0,0.0,126.09,100.0,2,0,0,1,20180301
51778915544437,100.0,126.1,7003465.0,361397586.0,126.1,100.0,2,1,1,0,20180301
51826843206385,1.0,125.94,7028922.0,362785454.0,125.94,1.0,2,1,1,0,20180301
51826843227899,4.0,125.95,7028924.0,362774458.0,125.95,4.0,2,1,1,0,20180301
51826843227899,3.0,125.95,7028925.0,362775934.0,125.95,3.0,4,1,1,0,20180301
51828699339477,5.0,125.93,7029565.0,362894962.0,125.93,50.0,2,0,1,0,20180301
51867669385722,3.0,126.07,7044673.0,0.0,126.07,3.0,2,0,0,1,20180301
51867669463047,3.0,126.07,7044678.0,0.0,126.07,3.0,2,0,0,1,20180301
51867669518474,3.0,126.07,7044684.0,0.0,126.07,3.0,2,0,0,1,20180301
51867792282507,3.0,126.08,7044908.0,363395202.0,126.08,3.0,2,1,1,0,20180301
51867792660068,100.0,126.09,7044915.0,362037090.0,126.09,100.0,2,1,1,0,20180301
51867792660068,2.0,126.1,7044916.0,362897338.0,126.1,2.0,4,1,1,0,20180301
51867792733130,1.0,126.11,7044917.0,362789830.0,126.11,1.0,2,1,1,0,20180301
51867792751268,1.0,126.12,7044920.0,362780174.0,126.12,1.0,2,1,1,0,20180301
51867792751268,21.0,126.12,7044921.0,363049906.0,126.12,100.0,4,1,1,0,20180301
51867792763759,9.0,126.12,7044922.0,363049906.0,126.12,100.0,2,1,1,0,20180301
51867792776012,38.0,126.12,7044923.0,363049906.0,126.12,100.0,2,1,1,0,20180301
51867792794319,2.0,126.12,7044924.0,363049906.0,126.12,100.0,2,1,1,0,20180301
51867792794820,2.0,126.12,7044925.0,363049906.0,126.12,100.0,2,1,1,0,20180301
51882004228600,1.0,126.14,7049139.0,362478902.0,126.14,1.0,2,1,1,0,20180301
51900613333734,100.0,126.07,7056530.0,364267510.0,126.07,100.0,2,1,1,0,20180301
51909621557017,55.0,126.14,7059958.0,0.0,126.14,55.0,2,0,0,1,20180301
51909621557017,2.0,126.15,7059959.0,362467802.0,126.15,2.0,4,1,1,0,20180301
51909621557017,43.0,126.15,7059960.0,364190486.0,126.15,100.0,6,1,1,0,20180301
51911915636944,57.0,126.15,7062181.0,364190486.0,126.15,100.0,2,1,1,0,20180301
51911915636944,100.0,126.15,7062182.0,364324214.0,126.15,100.0,4,1,1,0,20180301
51924176696561,1.0,126.16,7066841.0,362402758.0,126.16,1.0,2,1,1,0,20180301
51924176696561,2.0,126.17,7066842.0,362402762.0,126.17,2.0,4,1,1,0,20180301
51924176696561,1.0,126.19,7066843.0,362402766.0,126.19,1.0,6,1,1,0,20180301
51924176696561,97.0,126.19,7066844.0,364833626.0,126.19,100.0,8,1,1,0,20180301
51927812882526,100.0,126.14,7068559.0,364988594.0,126.14,100.0,2,1,1,0,20180301
51927812882526,100.0,126.14,7068560.0,364988598.0,126.14,100.0,4,1,1,0,20180301
51931229543438,1.0,126.19,7069602.0,0.0,126.19,1.0,2,0,0,1,20180301
51931230134217,1.0,126.19,7069627.0,0.0,126.19,1.0,2,0,0,1,20180301
51931231023039,1.0,126.19,7069639.0,0.0,126.19,1.0,2,0,0,1,20180301
51933715978483,20.0,126.13,7070615.0,0.0,126.13,20.0,2,0,0,1,20180301
51933715978483,80.0,126.12,7070616.0,0.0,126.12,80.0,4,0,0,1,20180301
51948511425510,98.0,126.19,7077155.0,0.0,126.19,98.0,2,0,0,1,20180301
51948511425510,1.0,126.21,7077156.0,361300930.0,126.21,1.0,4,1,1,0,20180301
51948511425510,1.0,126.21,7077157.0,365144714.0,126.21,15.0,6,1,1,0,20180301
51948512561432,14.0,126.21,7077158.0,365144714.0,126.21,15.0,2,1,1,0,20180301
51948514084703,1.0,126.23,7077159.0,361300938.0,126.23,1.0,2,1,1,0,20180301
51948514084703,1.0,126.24,7077160.0,365118370.0,126.24,1.0,4,1,1,0,20180301
51948514084703,100.0,126.24,7077161.0,365161450.0,126.24,100.0,6,1,1,0,20180301
51948514084703,100.0,126.24,7077162.0,365213714.0,126.24,100.0,8,1,1,0,20180301
51950129100407,21.0,126.26,7077664.0,360616806.0,126.26,21.0,2,1,1,0,20180301
51950129100407,79.0,126.26,7077665.0,365028746.0,126.26,200.0,4,1,1,0,20180301
51950129147349,11.0,126.26,7077666.0,365028746.0,126.26,200.0,2,1,1,0,20180301
51950129211926,38.0,126.26,7077667.0,365028746.0,126.26,200.0,2,1,1,0,20180301
51955574512663,72.0,126.26,7079538.0,365028746.0,126.26,200.0,2,1,1,0,20180301
51963796242546,100.0,126.19,7082398.0,365643058.0,126.19,100.0,2,0,1,0,20180301
51963796242546,13.0,126.19,7082399.0,365778322.0,126.19,13.0,4,0,1,0,20180301
51963796279991,39.0,126.18,7082400.0,365547070.0,126.18,100.0,2,0,1,0,20180301
51963796328810,61.0,126.18,7082401.0,365547070.0,126.18,100.0,2,0,1,0,20180301
51963796336063,5.0,126.18,7082402.0,0.0,126.18,5.0,2,0,0,1,20180301
51963796346705,50.0,126.18,7082403.0,0.0,126.18,50.0,2,0,0,1,20180301
51963796365882,11.0,126.18,7082404.0,0.0,126.18,11.0,2,0,0,1,20180301
51963796372132,2.0,126.18,7082405.0,0.0,126.18,2.0,2,0,0,1,20180301
51963796470963,32.0,126.18,7082415.0,0.0,126.18,32.0,2,0,0,1,20180301
51965250759309,3.0,126.19,7083066.0,365804882.0,126.19,3.0,2,0,1,0,20180301
51965250852330,14.0,126.17,7083067.0,365472066.0,126.17,100.0,2,0,1,0,20180301
51965250877302,86.0,126.17,7083068.0,365472066.0,126.17,100.0,2,0,1,0,20180301
51965250877302,100.0,126.17,7083069.0,365485022.0,126.17,100.0,4,0,1,0,20180301
51965250921919,13.0,126.16,7083070.0,365573886.0,126.16,13.0,2,0,1,0,20180301
51965812681445,100.0,126.14,7084315.0,365655074.0,126.14,100.0,2,0,1,0,20180301
51965924388958,100.0,126.12,7084427.0,365841554.0,126.12,100.0,2,0,1,0,20180301
51975516176281,60.0,126.09,7086806.0,366035122.0,126.09,60.0,2,0,1,0,20180301
51975516176281,40.0,126.09,7086807.0,366035126.0,126.09,100.0,4,0,1,0,20180301
51975516225340,60.0,126.09,7086808.0,366035126.0,126.09,100.0,2,0,1,0,20180301
51975516225340,31.0,126.09,7086809.0,366047126.0,126.09,31.0,4,0,1,0,20180301
51975516625547,31.0,126.07,7086814.0,366009742.0,126.07,31.0,2,0,1,0,20180301
51978032319630,4.0,126.06,7087779.0,366099014.0,126.06,4.0,2,0,1,0,20180301
51978032319630,96.0,126.06,7087780.0,366099022.0,126.06,100.0,4,0,1,0,20180301
51978032346417,4.0,126.06,7087781.0,366099022.0,126.06,100.0,2,0,1,0,20180301
51978032778356,100.0,126.06,7087782.0,0.0,126.06,100.0,2,0,0,1,20180301
51978080375293,100.0,126.08,7087803.0,366098654.0,126.08,100.0,2,1,1,0,20180301
51978134614738,100.0,126.07,7087811.0,366100826.0,126.07,100.0,2,1,1,0,20180301
52018081741835,1.0,126.16,7101463.0,366333754.0,126.16,1.0,2,1,1,0,20180301
52018081741835,95.0,126.17,7101464.0,365876142.0,126.17,100.0,4,1,1,0,20180301
52018081770346,5.0,126.17,7101465.0,365876142.0,126.17,100.0,2,1,1,0,20180301
52018081770346,95.0,126.17,7101466.0,365963374.0,126.17,100.0,4,1,1,0,20180301
52018081777389,5.0,126.17,7101467.0,365963374.0,126.17,100.0,2,1,1,0,20180301
52018081777389,100.0,126.17,7101468.0,366505710.0,126.17,100.0,4,1,1,0,20180301
52018088658636,100.0,126.21,7101474.0,366410414.0,126.21,100.0,2,1,1,0,20180301
52018088668336,100.0,126.22,7101475.0,365963394.0,126.22,100.0,2,1,1,0,20180301
52018088668336,50.0,126.22,7101476.0,365963406.0,126.22,100.0,4,1,1,0,20180301
52018088673607,50.0,126.22,7101477.0,365963406.0,126.22,100.0,2,1,1,0,20180301
52018088683601,100.0,126.22,7101478.0,366503522.0,126.22,100.0,2,1,1,0,20180301
52034337118369,1.0,126.26,7111226.0,366055630.0,126.26,1.0,2,1,1,0,20180301
52034337352038,1.0,126.27,7111249.0,361300946.0,126.27,1.0,2,1,1,0,20180301
52034337352038,28.0,126.27,7111250.0,363718174.0,126.27,28.0,4,1,1,0,20180301
52034337352038,22.0,126.27,7111251.0,365625434.0,126.27,22.0,6,1,1,0,20180301
52034339626217,1.0,126.3,7111349.0,360033802.0,126.3,1.0,2,1,1,0,20180301
52034339746373,2.0,126.31,7111352.0,356006506.0,126.31,2.0,2,1,1,0,20180301
52034339746373,100.0,126.31,7111353.0,366476046.0,126.31,100.0,4,1,1,0,20180301
52034359049405,1.0,126.32,7111454.0,356006514.0,126.32,1.0,2,1,1,0,20180301
52034359049405,99.0,126.32,7111455.0,365802442.0,126.32,128.0,4,1,1,0,20180301
52034359077355,29.0,126.32,7111456.0,365802442.0,126.32,128.0,2,1,1,0,20180301
52034452444219,100.0,126.32,7111551.0,367222934.0,126.32,100.0,2,1,1,0,20180301
52035220222134,1.0,126.33,7112012.0,356464774.0,126.33,1.0,2,1,1,0,20180301
52037363262798,1.0,126.27,7113468.0,367227054.0,126.27,100.0,2,0,1,0,20180301
52037363263323,1.0,126.27,7113469.0,367227054.0,126.27,100.0,2,0,1,0,20180301
52037363263829,1.0,126.27,7113470.0,367227054.0,126.27,100.0,2,0,1,0,20180301
52037363266859,1.0,126.27,7113471.0,367227054.0,126.27,100.0,2,0,1,0,20180301
52037363268304,1.0,126.27,7113472.0,367227054.0,126.27,100.0,2,0,1,0,20180301
52037363270931,1.0,126.27,7113473.0,367227054.0,126.27,100.0,2,0,1,0,20180301
52037363274179,1.0,126.27,7113474.0,367227054.0,126.27,100.0,2,0,1,0,20180301
52037363286672,1.0,126.27,7113475.0,367227054.0,126.27,100.0,2,0,1,0,20180301
52037364512888,10.0,126.27,7113476.0,367227062.0,126.27,10.0,2,0,1,0,20180301
52037364512888,100.0,126.27,7113477.0,367227362.0,126.27,100.0,4,0,1,0,20180301
52042232244410,1.0,126.34,7116063.0,356464778.0,126.34,1.0,2,1,1,0,20180301
52042232333032,1.0,126.35,7116066.0,356464786.0,126.35,1.0,2,1,1,0,20180301
52042232704187,1.0,126.36,7116080.0,356464790.0,126.36,1.0,2,1,1,0,20180301
52087359965498,92.0,126.27,7139075.0,367468862.0,126.27,100.0,2,0,1,0,20180301
52087359974681,5.0,126.27,7139076.0,367468862.0,126.27,100.0,2,0,1,0,20180301
52087359979076,3.0,126.27,7139077.0,367468862.0,126.27,100.0,2,0,1,0,20180301
52087359979076,10.0,126.27,7139078.0,368531346.0,126.27,10.0,4,0,1,0,20180301
52087360640247,1.0,126.22,7139102.0,367574074.0,126.22,100.0,2,0,1,0,20180301
52087361035335,1.0,126.22,7139103.0,367574074.0,126.22,100.0,2,0,1,0,20180301
52087386649315,1.0,126.23,7139122.0,0.0,126.23,1.0,2,0,0,1,20180301
52182346059972,2.0,126.33,7171947.0,369948438.0,126.33,2.0,2,1,1,0,20180301
52182346088608,19.0,126.34,7171948.0,369939166.0,126.34,19.0,2,1,1,0,20180301
52182346088608,3.0,126.34,7171949.0,369964846.0,126.34,3.0,4,1,1,0,20180301
52182346088608,78.0,126.34,7171950.0,370077714.0,126.34,100.0,6,1,1,0,20180301
52182346150769,22.0,126.34,7171951.0,370077714.0,126.34,100.0,2,1,1,0,20180301
52182346150769,4.0,126.34,7171952.0,370197034.0,126.34,4.0,4,1,1,0,20180301
52182346150769,100.0,126.34,7171953.0,370247262.0,126.34,100.0,6,1,1,0,20180301
52182346250412,26.0,126.35,7171954.0,370077734.0,126.35,100.0,2,1,1,0,20180301
52182346255707,50.0,126.35,7171955.0,370077734.0,126.35,100.0,2,1,1,0,20180301
52182346266678,4.0,126.35,7171956.0,370077734.0,126.35,100.0,2,1,1,0,20180301
52182346273457,20.0,126.35,7171957.0,370077734.0,126.35,100.0,2,1,1,0,20180301
52182346300716,100.0,126.36,7171958.0,369762190.0,126.36,100.0,2,1,1,0,20180301
52182349610327,15.0,126.38,7171963.0,368940974.0,126.38,15.0,2,1,1,0,20180301
52182349610327,1.0,126.38,7171964.0,369455338.0,126.38,1.0,4,1,1,0,20180301
52182349933108,100.0,126.39,7171965.0,370028190.0,126.39,100.0,2,1,1,0,20180301
52182350085197,100.0,126.42,7171966.0,368519294.0,126.42,100.0,2,1,1,0,20180301
